"Title",Genre
"Company of Heroes 2: Ardennes Assault",General
"Company of Heroes 2: Ardennes Assault",Historic
"PlanetSide",Role-Playing
"PlanetSide",Massively Multiplayer Online
"PlanetSide",Massively Multiplayer
"PlanetSide",Sci-Fi
"PlanetSide",Sci-Fi
"Tales From The Borderlands: Episode 3 - Catch A Ride",Adventure
"Tales From The Borderlands: Episode 3 - Catch A Ride",General
"The Walking Dead: Season Two Episode 2 - A House Divided",General
"The Walking Dead: Season Two Episode 2 - A House Divided",Action
"The Walking Dead: Season Two Episode 2 - A House Divided",Adventure
"The Walking Dead: Season Two Episode 2 - A House Divided",General
"The Walking Dead: Season Two Episode 2 - A House Divided",Point-and-Click
"Star Wars Jedi Knight II: Jedi Outcast",Action
"Star Wars Jedi Knight II: Jedi Outcast",Shooter
"Star Wars Jedi Knight II: Jedi Outcast",First-Person
"Star Wars Jedi Knight II: Jedi Outcast",Sci-Fi
"Madden NFL 19",Sports
"Madden NFL 19",Team
"Madden NFL 19",Football
"Madden NFL 19",Sim
"Finding Paradise",Role-Playing
"Finding Paradise",Japanese-Style
"Kingdoms of Amalur: Reckoning",Role-Playing
"Kingdoms of Amalur: Reckoning",PC-style RPG
"Kingdoms of Amalur: Reckoning",Action RPG
"Brothers: A Tale of Two Sons",Action Adventure
"Brothers: A Tale of Two Sons",Linear
"Broken Age",Third-Person
"Broken Age",3D
"Broken Age",Adventure
"Broken Age",Point-and-Click
"Life is Strange: Episode 4 - Dark Room",Action Adventure
"Life is Strange: Episode 4 - Dark Room",General
"Tiger Woods PGA Tour 06",Sports
"Tiger Woods PGA Tour 06",Traditional
"Tiger Woods PGA Tour 06",Golf
"Tiger Woods PGA Tour 06",Sim
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",Miscellaneous
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",Adventure
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",General
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",3D
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",Compilation
"Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone",Third-Person
"Sunset Overdrive",General
"Sunset Overdrive",Action
"Sunset Overdrive",General
"Sunset Overdrive",Shooter
"Sunset Overdrive",Third-Person
"Sunset Overdrive",Arcade
"Super Time Force",Action
"Super Time Force",Platformer
"Super Time Force",Shooter
"Super Time Force",2D
"Super Time Force",Scrolling
"Super Time Force",Shoot-'Em-Up
"Super Time Force",Vertical
"Toy Soldiers",Strategy
"Toy Soldiers",Real-Time
"Toy Soldiers",Wargame
"Toy Soldiers",Real-Time
"Toy Soldiers",General
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One",Action
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One",General
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One",Adventure
"The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One",Point-and-Click
"SSX",Sports
"SSX",Alternative
"SSX",Individual
"SSX",Snowboarding
"SSX",Snowboarding
"SSX",Ski / Snowboard
"Borderlands",Action
"Borderlands",Shooter
"Borderlands",Shooter
"Borderlands",First-Person
"Borderlands",Sci-Fi
"Borderlands",Sci-Fi
"Borderlands",Arcade
"DG2: Defense Grid 2",General
"DG2: Defense Grid 2",Strategy
"DG2: Defense Grid 2",Real-Time
"DG2: Defense Grid 2",General
"DG2: Defense Grid 2",Defense
"Crysis",Action
"Crysis",Shooter
"Crysis",Shooter
"Crysis",First-Person
"Crysis",Sci-Fi
"Crysis",Sci-Fi
"Crysis",Arcade
"Crysis",Action
"Crysis",Shooter
"Crysis",Shooter
"Crysis",First-Person
"Crysis",Sci-Fi
"Crysis",Sci-Fi
"Crysis",Arcade
"CHUCHEL",Adventure
"CHUCHEL",General
"Just Cause 2",Action Adventure
"Just Cause 2",Modern
"Just Cause 2",Modern
"Just Cause 2",Open-World
"Mario Tennis: Power Tour",Sports
"Mario Tennis: Power Tour",Traditional
"Mario Tennis: Power Tour",Tennis
"Rage",Action
"Rage",Shooter
"Rage",Shooter
"Rage",First-Person
"Rage",Third-Person
"Rage",Modern
"Rage",Modern
"Rage",Modern
"Rage",Arcade
"Napoleon: Total War",Strategy
"Napoleon: Total War",Real-Time
"Napoleon: Total War",Historic
"Napoleon: Total War",General
"Napoleon: Total War",Historic
"Overlord",Action Adventure
"Overlord",Fantasy
"Overlord",General
"Overlord",Fantasy
"Rockstar Games presents Table Tennis",Sports
"Rockstar Games presents Table Tennis",Traditional
"Rockstar Games presents Table Tennis",Individual
"Rockstar Games presents Table Tennis",Tennis
"Rockstar Games presents Table Tennis",Other
"Rockstar Games presents Table Tennis",Tennis
"Metal Gear Solid HD Collection",Miscellaneous
"Metal Gear Solid HD Collection",Action Adventure
"Metal Gear Solid HD Collection",Modern
"Metal Gear Solid HD Collection",Compilation
"Metal Gear Solid HD Collection",Compilation
"Jak and Daxter Collection",Action
"Jak and Daxter Collection",Miscellaneous
"Jak and Daxter Collection",Platformer
"Jak and Daxter Collection",Compilation
"Jak and Daxter Collection",Compilation
"Jak and Daxter Collection",3D
"Firewatch",General
"Firewatch",Adventure
"Firewatch",3D
"Firewatch",First-Person
"Reigns: Her Majesty",Simulation
"Reigns: Her Majesty",General
"Children of Zodiarcs",Role-Playing
"Children of Zodiarcs",Japanese-Style
"Little Nightmares",Action Adventure
"Little Nightmares",General
"Little Nightmares",Linear
"Shantae: Half-Genie Hero",Action
"Shantae: Half-Genie Hero",Platformer
"Shantae: Half-Genie Hero",Platformer
"Shantae: Half-Genie Hero",2D
"Shantae: Half-Genie Hero",2D
"OneShot",Puzzle
"OneShot",Action
"Watch Dogs 2",Action Adventure
"Watch Dogs 2",Open-World
"Zombie Night Terror",Puzzle
"Zombie Night Terror",Action
"Victoria II: Heart of Darkness",Strategy
"Victoria II: Heart of Darkness",Real-Time
"Victoria II: Heart of Darkness",Historic
"Victoria II: Heart of Darkness",General
"Terraria",Action
"Terraria",Action Adventure
"Terraria",Platformer
"Terraria",Platformer
"Terraria",Sandbox
"Terraria",2D
"Terraria",2D
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Action
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Shooter
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Shooter
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",First-Person
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Sci-Fi
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Sci-Fi
"Borderlands 2: Captain Scarlett and Her Pirate's Booty",Arcade
"Waveform",Puzzle
"Waveform",Action
"Waveform",General
"Waveform",General
"Bit.Trip Flux",Action
"Bit.Trip Flux",Miscellaneous
"Bit.Trip Flux",Rhythm
"Bit.Trip Flux",Music
"Bit.Trip Flux",Music
"Fallout 3: Broken Steel",Role-Playing
"Fallout 3: Broken Steel",First-Person
"Fallout 3: Broken Steel",First-Person
"Fallout 3: Broken Steel",General
"Fallout 3: Broken Steel",Western-Style
"Personal Trainer: Cooking",Miscellaneous
"Personal Trainer: Cooking",General
"Personal Trainer: Cooking",General
"Tiger Woods PGA Tour 08",Sports
"Tiger Woods PGA Tour 08",Traditional
"Tiger Woods PGA Tour 08",Individual
"Tiger Woods PGA Tour 08",Golf
"Tiger Woods PGA Tour 08",Sim
"Tiger Woods PGA Tour 08",Sim
"NBA Street Homecourt",Sports
"NBA Street Homecourt",Traditional
"NBA Street Homecourt",Team
"NBA Street Homecourt",Basketball
"NBA Street Homecourt",Arcade
"NBA Street Homecourt",Arcade
"The Elder Scrolls IV: Knights of the Nine",Role-Playing
"The Elder Scrolls IV: Knights of the Nine",First-Person
"The Elder Scrolls IV: Knights of the Nine",First-Person
"The Elder Scrolls IV: Knights of the Nine",Western-Style
"Red Orchestra: Ostfront 41-45",Action
"Red Orchestra: Ostfront 41-45",Shooter
"Red Orchestra: Ostfront 41-45",Shooter
"Red Orchestra: Ostfront 41-45",First-Person
"Red Orchestra: Ostfront 41-45",Historic
"Red Orchestra: Ostfront 41-45",Historic
"Red Orchestra: Ostfront 41-45",Arcade
"SSX On Tour",Sports
"SSX On Tour",Alternative
"SSX On Tour",Snowboarding
"Hot Shots Golf: Open Tee",Sports
"Hot Shots Golf: Open Tee",Traditional
"Hot Shots Golf: Open Tee",Individual
"Hot Shots Golf: Open Tee",Golf
"Hot Shots Golf: Open Tee",Arcade
"Hot Shots Golf: Open Tee",Arcade
"Kingdom Under Fire: The Crusaders",Strategy
"Kingdom Under Fire: The Crusaders",Real-Time
"Kingdom Under Fire: The Crusaders",Fantasy
"The Sims Bustin' Out",Miscellaneous
"The Sims Bustin' Out",Virtual Life
"The Simpsons: Hit & Run",Driving
"The Simpsons: Hit & Run",Mission-based
"Karnaaj Rally",Driving
"Karnaaj Rally",Car Combat
"Stronghold",Strategy
"Stronghold",Real-Time
"Stronghold",Historic
"Stronghold",General
"Stronghold",Historic
"Star Fox 64 3D",Action
"Star Fox 64 3D",Shooter
"Star Fox 64 3D",Shooter
"Star Fox 64 3D",Rail
"Star Fox 64 3D",Rail
"Yoshi's Island DS",Action
"Yoshi's Island DS",Platformer
"Yoshi's Island DS",Platformer
"Yoshi's Island DS",2D
"Yoshi's Island DS",2D
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Action
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Shooter
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Shooter
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Third-Person
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Tactical
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Modern
"SOCOM: U.S. Navy SEALs Fireteam Bravo 2",Modern
"Freedom Fighters",Action
"Freedom Fighters",Shooter
"Freedom Fighters",Third-Person
"Freedom Fighters",Tactical
"Freedom Fighters",Modern
"Gran Turismo 6",Driving
"Gran Turismo 6",Racing
"Gran Turismo 6",Simulation
"Gran Turismo 6",GT / Street
"Gran Turismo 6",GT / Street
"Gran Turismo 6",Automobile
"Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective",Miscellaneous
"Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective",Adventure
"Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective",General
"Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective",Compilation
"GoldenEye 007",Action
"GoldenEye 007",Shooter
"GoldenEye 007",Shooter
"GoldenEye 007",First-Person
"GoldenEye 007",Modern
"GoldenEye 007",Modern
"GoldenEye 007",Arcade
"Kirby: Nightmare in Dream Land",Action
"Kirby: Nightmare in Dream Land",Platformer
"Kirby: Nightmare in Dream Land",2D
"Rochard",Action
"Rochard",Adventure
"Rochard",General
"Rochard",Platformer
"Rochard",Platformer
"Rochard",2D
"Rochard",2D
"The Dishwasher: Vampire Smile",Action
"The Dishwasher: Vampire Smile",Beat-'Em-Up
"The Dishwasher: Vampire Smile",Beat-'Em-Up
"The Dishwasher: Vampire Smile",2D
"Middle-earth: Shadow of War",Action Adventure
"Middle-earth: Shadow of War",Open-World
"Fallout 3: Broken Steel",Role-Playing
"Fallout 3: Broken Steel",First-Person
"Fallout 3: Broken Steel",First-Person
"Fallout 3: Broken Steel",General
"Fallout 3: Broken Steel",Western-Style
"Ni no Kuni II: Revenant Kingdom",Role-Playing
"Ni no Kuni II: Revenant Kingdom",Japanese-Style
"Winning Eleven: Pro Evolution Soccer 2007",Sports
"Winning Eleven: Pro Evolution Soccer 2007",Traditional
"Winning Eleven: Pro Evolution Soccer 2007",Team
"Winning Eleven: Pro Evolution Soccer 2007",Soccer
"Winning Eleven: Pro Evolution Soccer 2007",Sim
"Winning Eleven: Pro Evolution Soccer 2007",Sim
"Unravel Two",Action
"Unravel Two",Platformer
"Unravel Two",2D
"Patapon 2",Action
"Patapon 2",General
"Patapon 2",General
"Tiger Woods PGA Tour 06",Sports
"Tiger Woods PGA Tour 06",Traditional
"Tiger Woods PGA Tour 06",Individual
"Tiger Woods PGA Tour 06",Golf
"Tiger Woods PGA Tour 06",Sim
"Tiger Woods PGA Tour 06",Sim
"Joe Danger 2: The Movie",Action
"Joe Danger 2: The Movie",Racing
"Joe Danger 2: The Movie",General
"Joe Danger 2: The Movie",Arcade
"Joe Danger 2: The Movie",Other
"MadWorld",Action
"MadWorld",Beat-'Em-Up
"MadWorld",Beat-'Em-Up
"MadWorld",3D
"Metal Arms: Glitch in the System",Action
"Metal Arms: Glitch in the System",Shooter
"Metal Arms: Glitch in the System",Third-Person
"Metal Arms: Glitch in the System",Sci-Fi
"Final Fantasy XV",Action RPG
"Final Fantasy XV",Role-Playing
"Final Fantasy XV",Action RPG
"RollerCoaster Tycoon 3",Strategy
"RollerCoaster Tycoon 3",Tycoon
"RollerCoaster Tycoon 3",Management
"RollerCoaster Tycoon 3",Tycoon
"RollerCoaster Tycoon 3",Business / Tycoon
"Dragon's Dogma: Dark Arisen",Role-Playing
"Dragon's Dogma: Dark Arisen",Action RPG
"Puyo Puyo Tetris",Puzzle
"Puyo Puyo Tetris",Matching
"Puyo Puyo Tetris",Stacking
"Guild Wars 2: Heart of Thorns",Role-Playing
"Guild Wars 2: Heart of Thorns",Massively Multiplayer
"AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity",Action
"AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity",Sports
"AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity",General
"AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity",Platformer
"AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity",3D
"Tiger Woods PGA Tour 07",Sports
"Tiger Woods PGA Tour 07",Traditional
"Tiger Woods PGA Tour 07",Individual
"Tiger Woods PGA Tour 07",Golf
"Tiger Woods PGA Tour 07",Sim
"Tiger Woods PGA Tour 07",Sim
"Pokemon Puzzle League",Miscellaneous
"Pokemon Puzzle League",Puzzle
"Pokemon Puzzle League",Matching
"The Sims 2 University",Simulation
"The Sims 2 University",Miscellaneous
"The Sims 2 University",Virtual Life
"The Sims 2 University",Virtual
"The Sims 2 University",Virtual Life
"Skulls of the Shogun",Strategy
"Skulls of the Shogun",Turn-Based
"Skulls of the Shogun",Fantasy
"Skulls of the Shogun",General
"Skulls of the Shogun",Fantasy
"Skulls of the Shogun",Tactics
"Far Cry 3: Blood Dragon",Action
"Far Cry 3: Blood Dragon",Shooter
"Far Cry 3: Blood Dragon",Shooter
"Far Cry 3: Blood Dragon",First-Person
"Far Cry 3: Blood Dragon",Modern
"Far Cry 3: Blood Dragon",Modern
"Far Cry 3: Blood Dragon",Arcade
"Assassin's Creed",Action Adventure
"Assassin's Creed",Historic
"Assassin's Creed",Historic
"Assassin's Creed",Open-World
"Borderlands: The Zombie Island of Dr. Ned",Action
"Borderlands: The Zombie Island of Dr. Ned",Shooter
"Borderlands: The Zombie Island of Dr. Ned",Shooter
"Borderlands: The Zombie Island of Dr. Ned",First-Person
"Borderlands: The Zombie Island of Dr. Ned",Sci-Fi
"Borderlands: The Zombie Island of Dr. Ned",Sci-Fi
"Borderlands: The Zombie Island of Dr. Ned",Arcade
"SUPERBEAT: XONiC",Action
"SUPERBEAT: XONiC",Rhythm
"SUPERBEAT: XONiC",Music
"IL-2 Sturmovik: Birds of Prey",Simulation
"IL-2 Sturmovik: Birds of Prey",Flight
"IL-2 Sturmovik: Birds of Prey",WWII
"IL-2 Sturmovik: Birds of Prey",WWII
"IL-2 Sturmovik: Birds of Prey",Combat
"FORM",Adventure
"FORM",General
"MLB 14: The Show",Sports
"MLB 14: The Show",Traditional
"MLB 14: The Show",Team
"MLB 14: The Show",Baseball
"MLB 14: The Show",Sim
"MLB 14: The Show",Sim
"Bravely Second: End Layer",Role-Playing
"Bravely Second: End Layer",Japanese-Style
"Terraria",Action
"Terraria",Action Adventure
"Terraria",Platformer
"Terraria",Platformer
"Terraria",Sandbox
"Terraria",2D
"Terraria",2D
"Sid Meier's Civilization: Beyond Earth",Strategy
"Sid Meier's Civilization: Beyond Earth",Turn-Based
"Sid Meier's Civilization: Beyond Earth",Sci-Fi
"Sid Meier's Civilization: Beyond Earth",General
"Sid Meier's Civilization: Beyond Earth",4X
"Pro Evolution Soccer 2018",Sports
"Pro Evolution Soccer 2018",Team
"Pro Evolution Soccer 2018",Soccer
"Pro Evolution Soccer 2018",Sim
"EA Sports Active",Sports
"EA Sports Active",Miscellaneous
"EA Sports Active",General
"EA Sports Active",Exercise / Fitness
"Awesomenauts Assemble!",Strategy
"Awesomenauts Assemble!",Real-Time
"Awesomenauts Assemble!",MOBA
"Plants vs. Zombies",Strategy
"Plants vs. Zombies",Real-Time
"Plants vs. Zombies",General
"Plants vs. Zombies",General
"Plants vs. Zombies",Fantasy
"Plants vs. Zombies",Defense
"Assassin's Creed Origins",Action Adventure
"Assassin's Creed Origins",Open-World
"Hatsune Miku: Project Diva f",Action
"Hatsune Miku: Project Diva f",Miscellaneous
"Hatsune Miku: Project Diva f",Rhythm
"Hatsune Miku: Project Diva f",Music
"Hatsune Miku: Project Diva f",Music
"World of Warcraft: Battle for Azeroth",Role-Playing
"World of Warcraft: Battle for Azeroth",Massively Multiplayer
"Madden NFL 07",Sports
"Madden NFL 07",Traditional
"Madden NFL 07",Team
"Madden NFL 07",Football
"Madden NFL 07",Sim
"Madden NFL 07",Sim
"Laser League",Sports
"Laser League",Team
"Laser League",Futuristic
"escapeVektor: Chapter 1",Miscellaneous
"escapeVektor: Chapter 1",Action Adventure
"escapeVektor: Chapter 1",Puzzle
"escapeVektor: Chapter 1",Action
"escapeVektor: Chapter 1",Modern
"LostWinds",Action
"LostWinds",Platformer
"LostWinds",Platformer
"LostWinds",2D
"LostWinds",2D
"The Bug Butcher",Action
"The Bug Butcher",Platformer
"The Bug Butcher",2D
"WWE SmackDown! vs. Raw 2006",Action
"WWE SmackDown! vs. Raw 2006",Sports
"WWE SmackDown! vs. Raw 2006",Fighting
"WWE SmackDown! vs. Raw 2006",Fighting
"WWE SmackDown! vs. Raw 2006",Individual
"WWE SmackDown! vs. Raw 2006",Wrestling
"WWE SmackDown! vs. Raw 2006",Combat
"WWE SmackDown! vs. Raw 2006",Wrestling
"Final Fantasy XII: Revenant Wings",Strategy
"Final Fantasy XII: Revenant Wings",Real-Time
"Final Fantasy XII: Revenant Wings",Fantasy
"Final Fantasy XII: Revenant Wings",Fantasy
"Final Fantasy XII: Revenant Wings",Tactics
"SoulCalibur V",Action
"SoulCalibur V",Fighting
"SoulCalibur V",Fighting
"SoulCalibur V",3D
"SoulCalibur V",3D
"Project CARS",Driving
"Project CARS",Racing
"Project CARS",Simulation
"Project CARS",General
"Project CARS",Automobile
"Pool Nation",Sports
"Pool Nation",Miscellaneous
"Pool Nation",Parlor
"Pool Nation",Individual
"Pool Nation",Billiards
"Pool Nation",Billiards
"Swords & Soldiers",General
"Swords & Soldiers",Strategy
"Swords & Soldiers",General
"Super Scribblenauts",Miscellaneous
"Super Scribblenauts",Puzzle
"Super Scribblenauts",Action
"Super Scribblenauts",Puzzle
"Super Scribblenauts",General
"Super Scribblenauts",Puzzle
"Super Scribblenauts",General
"Sonic the Hedgehog 4: Episode I",Action
"Sonic the Hedgehog 4: Episode I",General
"Sonic the Hedgehog 4: Episode I",Platformer
"Sonic the Hedgehog 4: Episode I",Platformer
"Sonic the Hedgehog 4: Episode I",2D
"Sonic the Hedgehog 4: Episode I",2D
"NCAA Football 09",Sports
"NCAA Football 09",Traditional
"NCAA Football 09",Team
"NCAA Football 09",Football
"NCAA Football 09",Sim
"NCAA Football 09",Sim
"Disney's Toontown Online",Role-Playing
"Disney's Toontown Online",Massively Multiplayer Online
"Disney's Toontown Online",Massively Multiplayer
"Disney's Toontown Online",Fantasy
"Mortal Kombat: Deception",Action
"Mortal Kombat: Deception",Fighting
"Mortal Kombat: Deception",3D
"Mario vs. Donkey Kong",Action
"Mario vs. Donkey Kong",Platformer
"Mario vs. Donkey Kong",2D
"Combat Mission 3: Afrika Korps",Strategy
"Combat Mission 3: Afrika Korps",Real-Time
"Combat Mission 3: Afrika Korps",Wargame
"Combat Mission 3: Afrika Korps",Real-Time
"Combat Mission 3: Afrika Korps",General
"EverQuest: The Planes of Power",Role-Playing
"EverQuest: The Planes of Power",Massively Multiplayer Online
"EverQuest: The Planes of Power",Massively Multiplayer
"EverQuest: The Planes of Power",Fantasy
"EverQuest: The Planes of Power",Fantasy
"Rails Across America",Strategy
"Rails Across America",Real-Time
"Rails Across America",General
